,Title,Jornada,Ciudad,URL,Descripcion,Compañia,Nº Empleados,Rubro,País
126,PHP/Laravel Software Architect - Remote - Latin America,Jornada completa,"San Miguel, La Paz, Honduras",https://hn.linkedin.com/jobs/view/php-laravel-software-architect-remote-latin-america-at-fullstack-labs-3568745231?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=t2MGm0Kf%2F%2F5nefk6PyHJug%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire a Software Architect specialized in Laravel/React.js/Vue.js to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack product team to build and deliver a product to our clients. What you'll get to do: Collaborate with Product Managers to design sprint plans. Grow our technical team while mentoring and managing our current developers Lead the development of various applications. Contribute to team standards and best practices. Drive design and architecture in collaboration with stakeholders. Provide code review and technical guidance for team members. Accountable for ensuring timely delivery of feature enhancements in collaboration with Product. Ensure applications are scalable, reliable, well tested and bugs are handled appropriately. What we are looking for:  8+ years of professional software development experience. Advanced English is required. A four-year college degree is required. Meaningful experience working with Laravel, React.js, Vue.js, and AWS. Excellent time management skills. You're able to pivot quickly from one contextual focus to another easily. Extensive experience in software development and project management. Strong understanding of application architecture, design patterns, and best practices. Experience mentoring members of a software development team. Solid knowledge of SQL and NoSQL database technologies. Experience working with AWS (EC2, ECS, S3, RDS, DynamoDB, Redshift, Firehose, IAM, CodeBuild, CodePipeline, etc.) Experience building and maintaining DevOps pipelines. Benefits: Competitive pay in your local currency 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
127,,,,https://hn.linkedin.com/jobs/view/ruby-on-rails-developer-work-from-home-at-oowlish-3642705897?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=yzGfx6NMyRL4eiBMmztoyw%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
128,,,,https://hn.linkedin.com/jobs/view/senior-software-engineer-ios-online-job-at-oowlish-3651776961?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=6SsOv%2BILHipRNlK8F82rpw%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
129,,,,https://hn.linkedin.com/jobs/view/senior-software-engineer-ios-online-job-at-oowlish-3651781255?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=DVSL8NOZr3XuaFCTw%2FJgZA%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
130,,,,https://hn.linkedin.com/jobs/view/senior-net-developer-remote-latin-america-at-fullstack-labs-3657376951?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=rVpQRkevnFOGM6i4Ld6xkQ%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
131,,,,https://hn.linkedin.com/jobs/view/senior-ruby-on-rails-%2B-react-work-from-home-at-oowlish-3648529218?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=R1tcLyWoRPT1tO37QvODtg%3D%3D&position=10&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
132,Senior .Net Developer - Remote - Latin America,Jornada completa,"San Miguel, La Paz, Honduras",https://hn.linkedin.com/jobs/view/senior-net-developer-remote-latin-america-at-fullstack-labs-3657380391?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=MY%2B7IAfJsiOKBkK6J5WCOA%3D%3D&position=11&pageNum=5&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The position: We're looking to hire a Senior .Net Engineer to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients. What We are looking for: 5+ years of professional software development experience. Advanced English is required. A four-year college degree is required. Meaningful experience in object-oriented design and programming language (C#). Experience working on Agile / Scrum teams. Experience working with relational data stores like PostgreSQL, MySQL, or MS SQL. Knowledge of NHibernate, Entity framework, or similar ORM. Experience with development concepts such as Dependency Injection, Mocking/Test Doubles. Expertise and understanding of service offerings used in developing cloud providers such as AWS, GCP, or Azure. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them. An understanding of best practices and a commitment to following them. Ability to work through new and difficult issues and contribute to libraries as needed. A positive mindset and a can-do attitude. Forensic attention to detail. Ability to consistently work 40 hours per week. Benefits: Competitive pay in your local currency. 100% remote work. The ability to work with leading startups and Fortune 500 companies. English Classes. Virtual company events each month. Ample opportunity for career advancement. Continuing education opportunities. FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
133,,,,https://hn.linkedin.com/jobs/view/senior-net-developer-remote-latin-america-at-fullstack-labs-3657377522?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=DUqZA3XRjmwM1GPp%2B69p6w%3D%3D&position=12&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
134,,,,https://hn.linkedin.com/jobs/view/senior-backend-java-%2B-net-remote-at-oowlish-3642707489?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=5vNqrDJbr2lNLM6trdRdNA%3D%3D&position=13&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
135,,,,https://hn.linkedin.com/jobs/view/senior-angular-frontend-engineer-at-oowlish-3650020351?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=VJBe9v4di%2FoiVTX37Gxu%2Bg%3D%3D&position=14&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
136,,,,https://hn.linkedin.com/jobs/view/senior-angular-frontend-engineer-at-oowlish-3650019599?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=0xcYz7iDBrHFFZ0rDYeJlw%3D%3D&position=15&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
